#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16880793","Закрыта","19.09.2021 16:08:23","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 4:08:23","нет","994","994","994","OBO","20.09.2021 9:18:49","994"
"TT16881570","Закрыта","19.09.2021 18:35:54","Претензия","Технологическая заявка","Слабое покрытие в помещении","19.01.2022 10:35:54","нет","506","506","506","Technology TT","20.09.2021 3:01:38","506"
"TT16885331","Закрыта","20.09.2021 11:20:15","Администрирование","Администрирование B2B","Заявка от действующего клиента","21.09.2021 11:20:06","нет","11","11","11","Telesales","20.09.2021 11:31:06","11"
"TT16880621","Закрыта","19.09.2021 15:42:03","Администрирование","Администрирование B2C","Переформление по смерти абонента","24.09.2021 15:42:03","нет","388","388","388","OBO","20.09.2021 17:12:23","388"
"TT16884336","Закрыта","20.09.2021 9:54:14","Администрирование","Одобрение ЭРФ","Создание клиента","21.09.2021 9:54:14","нет","412","412","412","OBO","20.09.2021 16:46:06","412"
"TT16877677","Закрыта","19.09.2021 8:13:37","Претензия","CCB","Жалоба на сотрудника телемаркетинга","20.09.2021 8:13:37","нет","1128","1128","1128","Technology TT","20.09.2021 3:01:38","1128"
"TT16887282","Закрыта","20.09.2021 13:41:59","Администрирование","Администрирование B2B","Установка категории Special","20.09.2021 19:41:59","нет","18","18","18","B2B Admin","20.09.2021 13:59:08","18"
"TT16857184","Закрыта","16.09.2021 10:00:26","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","20.09.2021 10:00:26","нет","5716","5716","5716","B2B Admin","20.09.2021 9:16:52","5716"
"TT16885100","Закрыта","20.09.2021 11:04:07","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 23:04:07","нет","20","20","20","OBO","20.09.2021 19:15:36","20"
"TT16870483","Закрыта","17.09.2021 20:41:21","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","27.09.2021 20:41:21","нет","3658","3658","3658","BO MOS","20.09.2021 9:39:57","3658"
"TT16881197","Закрыта","19.09.2021 17:14:30","Претензия","CCB","Требуется ОС от старшего","20.09.2021 17:14:30","нет","1033","1033","1033","Contact_Center","20.09.2021 10:27:33","1033"
"TT16884539","Закрыта","20.09.2021 10:12:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:12:37","нет","62","62","62","OBO","20.09.2021 11:14:05","62"
"TT16879543","Закрыта","19.09.2021 13:08:28","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 1:08:28","нет","107","107","107","OBO","20.09.2021 16:31:53","107"
"TT16881690","Закрыта","19.09.2021 19:04:25","Претензия","Технологическая заявка","Низкая скорость передачи данных","19.01.2022 11:04:25","нет","477","477","477","Technology TT","20.09.2021 3:01:38","477"
"TT16886698","Закрыта","20.09.2021 12:46:18","Администрирование","Администрирование B2B","Заявка от действующего клиента","21.09.2021 12:46:18","нет","44","44","44","Telesales","20.09.2021 13:30:10","44"
"TT16880258","Закрыта","19.09.2021 14:44:18","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","19.01.2022 6:44:18","нет","737","737","737","Technology TT","20.09.2021 3:01:38","737"
"TT16879470","Закрыта","19.09.2021 12:56:23","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","19.01.2022 4:56:23","нет","845","845","845","Technology TT","20.09.2021 3:01:38","845"
"TT16880872","Закрыта","19.09.2021 16:22:21","Претензия","MNP","Пропуск портации абонента B2C OUT (исходящий)","20.09.2021 16:22:21","нет","963","963","963","Чел_MNP","20.09.2021 8:25:45","963"
"TT16888307","Закрыта","20.09.2021 15:29:36","Претензия","Контент","Абонент ничего не заказывал","23.09.2021 3:29:36","нет","58","58","58","OBO","20.09.2021 16:27:00","58"
"TT16857469","Закрыта","16.09.2021 10:28:46","Претензия","CCB","Обратная связь на работу оператора КЦ","21.09.2021 10:28:46","нет","5791","5791","5791","Мониторинг","20.09.2021 10:59:05","5791"
"TT16874099","Закрыта","18.09.2021 13:27:35","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","23.09.2021 13:27:35","нет","256","256","256","OBO","20.09.2021 8:41:49","256"
"TT16637484","Закрыта","20.08.2021 9:51:15","Претензия","Личный кабинет","Проблемы SSO","24.08.2021 9:51:15","нет","7293","1249","307","OBO","20.09.2021 10:45:03","1556"
"TT16637484","Закрыта","20.08.2021 9:51:15","Претензия","Личный кабинет","Проблемы SSO","24.08.2021 9:51:15","нет","7293","5737","5737","WEB Support","24.08.2021 14:35:43","5737"
"TT16851202","Закрыта","15.09.2021 13:07:00","MVNO","Сеть (MVNO)","Поиск сети","18.09.2021 13:07:00","нет","7787","1258","29","Tech MOS NWS","16.09.2021 18:10:03","1287"
"TT16851202","Закрыта","15.09.2021 13:07:00","MVNO","Сеть (MVNO)","Поиск сети","18.09.2021 13:07:00","нет","7787","192","31","OBO","16.09.2021 20:17:44","400"
"TT16851202","Закрыта","15.09.2021 13:07:00","MVNO","Сеть (MVNO)","Поиск сети","18.09.2021 13:07:00","нет","7787","5927","173","RT L2","20.09.2021 23:04:02","6100"
"TT16881491","Закрыта","19.09.2021 18:16:23","Претензия","CCB","Жалоба на сотрудника телемаркетинга","20.09.2021 18:16:23","нет","525","525","525","Technology TT","20.09.2021 3:01:38","525"
"TT16882466","Закрыта","19.09.2021 23:19:52","Претензия","Технологическая заявка","Низкая скорость передачи данных","19.01.2022 15:19:52","нет","222","222","222","Technology TT","20.09.2021 3:01:38","222"
"TT16873494","Закрыта","18.09.2021 12:10:42","Претензия","Телефония","Не поступают входящие вызовы","21.09.2021 12:10:42","нет","2945","46","46","Tech MOS CNT","20.09.2021 12:58:37","46"
"TT16873494","Закрыта","18.09.2021 12:10:42","Претензия","Телефония","Не поступают входящие вызовы","21.09.2021 12:10:42","нет","2945","2882","2882","Tech MOS","20.09.2021 12:12:22","2882"
"TT16873494","Закрыта","18.09.2021 12:10:42","Претензия","Телефония","Не поступают входящие вызовы","21.09.2021 12:10:42","нет","2945","17","17","OBO","20.09.2021 13:15:16","17"
"TT16769517","Закрыта","05.09.2021 16:16:48","Претензия","Телефония","Исходящие МГ/МН вызовы","22.09.2021 16:16:48","нет","21274","15542","16","OBO","20.09.2021 10:50:26","17186"
"TT16769517","Закрыта","05.09.2021 16:16:48","Претензия","Телефония","Исходящие МГ/МН вызовы","22.09.2021 16:16:48","нет","21274","1262","1262","Tech MOS","20.09.2021 10:02:55","1262"
"TT16769517","Закрыта","05.09.2021 16:16:48","Претензия","Телефония","Исходящие МГ/МН вызовы","22.09.2021 16:16:48","нет","21274","1380","33","Tech KOM","08.09.2021 17:58:10","2826"
"TT16836010","Закрыта","13.09.2021 16:25:38","Администрирование","Администрирование B2B","Замена SIM","20.09.2021 19:25:38","нет","9466","9390","9390","B2B Admin","20.09.2021 4:55:17","9390"
"TT16836010","Закрыта","13.09.2021 16:25:38","Администрирование","Администрирование B2B","Замена SIM","20.09.2021 19:25:38","нет","9466","76","76","DS ROS","20.09.2021 16:33:41","76"
"TT16886469","Закрыта","20.09.2021 12:24:35","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 12:24:35","нет","88","88","88","OBO","20.09.2021 13:52:06","88"
"TT16877813","Закрыта","19.09.2021 8:48:24","Претензия","Технологическая заявка","Претензии к дилеру - Некорректное общение с абонентом","26.09.2021 8:48:24","нет","1093","1093","1093","Technology TT","20.09.2021 3:01:38","1093"
"TT16837179","Закрыта","13.09.2021 18:43:04","Претензия","CCB","Обратная связь на работу оператора КЦ","18.09.2021 18:43:04","нет","9515","9515","9515","Мониторинг","20.09.2021 9:18:52","9515"
"TT16877907","Закрыта","19.09.2021 9:06:46","Претензия","Тарификация","Бонусы CBM","23.09.2021 9:06:46","нет","1974","1245","1245","NPD_CC_PCI_troubles","20.09.2021 10:07:16","1245"
"TT16877907","Закрыта","19.09.2021 9:06:46","Претензия","Тарификация","Бонусы CBM","23.09.2021 9:06:46","нет","1974","473","256","OBO","20.09.2021 18:00:15","729"
"TT16880899","Закрыта","19.09.2021 16:25:53","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 8:25:53","нет","636","636","636","Technology TT","20.09.2021 3:01:38","636"
"TT16883893","Закрыта","20.09.2021 9:07:27","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 9:07:27","нет","226","226","226","OBO","20.09.2021 12:53:39","226"
"TT16880676","Закрыта","19.09.2021 15:50:45","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 15:50:45","нет","1131","1131","1131","OBO","20.09.2021 10:41:22","1131"
"TT16885523","Закрыта","20.09.2021 11:34:50","Администрирование","Администрирование B2B","Создание нового лицевого счета","21.09.2021 11:34:50","нет","141","141","141","B2B Admin","20.09.2021 13:55:46","141"
"TT16879276","Закрыта","19.09.2021 12:30:20","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 0:30:20","нет","76","76","76","OBO","20.09.2021 6:52:00","76"
"TT16879659","Закрыта","19.09.2021 13:24:44","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","29.09.2021 13:24:44","нет","1599","1599","1599","OBO","20.09.2021 16:03:02","1599"
"TT16868965","Закрыта","17.09.2021 16:13:06","Претензия","Передача данных","Нет соединения 4G","20.09.2021 16:13:06","нет","4164","1594","8","OBO","20.09.2021 13:37:18","1602"
"TT16868965","Закрыта","17.09.2021 16:13:06","Претензия","Передача данных","Нет соединения 4G","20.09.2021 16:13:06","нет","4164","2562","2562","Tech SRV","20.09.2021 13:29:54","2562"
"TT16883792","Закрыта","20.09.2021 8:53:54","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 8:53:54","нет","49","49","49","OBO","20.09.2021 9:42:10","49"
"TT16862299","Закрыта","16.09.2021 18:32:33","Претензия","Сеть","Поиск сети","19.09.2021 18:32:33","да","5354","968","11","OBO","20.09.2021 11:46:23","979"
"TT16862299","Закрыта","16.09.2021 18:32:33","Претензия","Сеть","Поиск сети","19.09.2021 18:32:33","да","5354","95","95","Tech MOS","16.09.2021 20:07:21","95"
"TT16862299","Закрыта","16.09.2021 18:32:33","Претензия","Сеть","Поиск сети","19.09.2021 18:32:33","да","5354","4204","76","Tech MOS SWS","20.09.2021 11:35:27","4280"
"TT16878849","Закрыта","19.09.2021 11:35:28","Претензия","Контент","Абонент ничего не заказывал","21.09.2021 23:35:28","нет","67","67","67","OBO","20.09.2021 8:59:19","67"
"TT16882292","Закрыта","19.09.2021 21:59:02","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 9:59:02","нет","367","367","367","OBO","20.09.2021 6:35:51","367"
"TT16796970","Закрыта","08.09.2021 16:57:42","Претензия","Письменная претензия","Ответ на письменную претензию","08.10.2021 16:57:42","нет","18333","18333","18333","OBO","21.09.2021 10:30:03","18333"
"TT16879133","Закрыта","19.09.2021 12:12:24","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 12:12:24","нет","1199","1199","1199","OBO","20.09.2021 8:11:14","1199"
"TT16883432","Закрыта","20.09.2021 8:04:35","Претензия","Тарификация","Роуминг","24.09.2021 8:04:35","нет","174","174","174","OBO","20.09.2021 10:58:29","174"
"TT16879221","Закрыта","19.09.2021 12:22:41","Администрирование","Администрирование B2B","Переоформление с ФЛ на ЮЛ ","23.09.2021 12:22:41","нет","1557","1557","1557","B2B Admin","20.09.2021 14:19:02","1557"
"TT16633544","Закрыта","19.08.2021 17:48:48","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","27.08.2021 17:48:48","нет","44776","8563","7439","B2B Admin","15.09.2021 14:35:37","16002"
"TT16633544","Закрыта","19.08.2021 17:48:48","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","27.08.2021 17:48:48","нет","44776","6694","937","CKBO B2B","20.09.2021 6:09:16","10109"
"TT16633544","Закрыта","19.08.2021 17:48:48","Администрирование","Администрирование B2B","Возврат средств на р/с клиента","27.08.2021 17:48:48","нет","44776","14701","3964","Corp SPB","09.09.2021 15:52:12","18665"
"TT16881761","Закрыта","19.09.2021 19:19:42","Претензия","Технологическая заявка","Низкая скорость передачи данных","19.01.2022 11:19:42","нет","462","462","462","Technology TT","20.09.2021 3:01:38","462"
"TT16886415","Закрыта","20.09.2021 12:20:42","Администрирование","Документация В2С","Копии документов для Tele2","23.09.2021 12:20:42","нет","154","154","154","OBO","20.09.2021 14:54:10","154"
"TT16881616","Закрыта","19.09.2021 18:45:03","Претензия","Передача данных","Нет соединения 4G","22.09.2021 18:45:03","нет","1251","1251","1251","OBO","20.09.2021 15:36:52","1251"
"TT16814498","Закрыта","10.09.2021 13:46:01","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","25.09.2021 13:46:01","нет","14166","14166","14166","OBO","20.09.2021 9:52:24","14166"
"TT16867981","Закрыта","17.09.2021 14:21:57","Претензия","Сеть","Поиск сети","20.09.2021 14:21:57","нет","4134","9","9","OBO","20.09.2021 11:15:13","9"
"TT16867981","Закрыта","17.09.2021 14:21:57","Претензия","Сеть","Поиск сети","20.09.2021 14:21:57","нет","4134","4125","4125","Tech NIN","20.09.2021 11:06:59","4125"
"TT16879907","Закрыта","19.09.2021 13:56:33","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","19.01.2022 5:56:33","нет","785","785","785","Technology TT","20.09.2021 3:01:38","785"
"TT16887396","Закрыта","20.09.2021 13:53:37","Администрирование","Администрирование B2B","Смена тарифного плана","21.09.2021 1:53:37","нет","7","7","7","B2B Admin","20.09.2021 14:00:59","7"
"TT16889514","Закрыта","20.09.2021 17:39:43","Администрирование","ГОЗ (corpzapros)","Доподключение новых номеров","21.09.2021 17:39:43","нет","21","21","21","DS VLG","20.09.2021 18:00:27","21"
"TT16884926","Закрыта","20.09.2021 10:49:08","Претензия","Проблема с SPR","Статус услуги «Временно блокирована»","24.09.2021 10:49:08","нет","320","137","137","Billing Support","20.09.2021 15:30:31","137"
"TT16884926","Закрыта","20.09.2021 10:49:08","Претензия","Проблема с SPR","Статус услуги «Временно блокирована»","24.09.2021 10:49:08","нет","320","144","39","OBO","20.09.2021 16:09:12","183"
"TT16880327","Закрыта","19.09.2021 14:53:41","Претензия","CCB","Жалоба на сотрудника телемаркетинга","20.09.2021 14:53:41","нет","728","728","728","Technology TT","20.09.2021 3:01:38","728"
"TT16878573","Закрыта","19.09.2021 10:55:18","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","22.09.2021 10:55:18","нет","1552","285","285","OBO","20.09.2021 12:47:52","285"
"TT16878573","Закрыта","19.09.2021 10:55:18","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","22.09.2021 10:55:18","нет","1552","1267","1267","Интернет магазин МР Сибирь","20.09.2021 8:02:59","1267"
"TT16880679","Закрыта","19.09.2021 15:51:02","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 15:51:02","нет","1489","1489","1489","BO MOS","20.09.2021 16:40:09","1489"
"TT16211961","Закрыта","01.07.2021 10:51:17","Претензия","Корпоративная АТС","Прочее","04.07.2021 10:51:17","нет","205","205","205","OBO","20.09.2021 13:06:26","205"
"TT16886253","Закрыта","20.09.2021 12:13:54","Администрирование","Администрирование B2B","Переоформление с ФЛ на ЮЛ ","21.09.2021 12:13:54","нет","190","190","190","B2B Admin","20.09.2021 15:23:03","190"
"TT16890524","Закрыта","20.09.2021 20:47:32","Администрирование","Администрирование B2C","Ошибочный наличный платёж","21.09.2021 4:47:32","нет","30","30","30","OBO","20.09.2021 21:17:27","30"
"TT16870391","Закрыта","17.09.2021 20:22:07","Претензия","Телефония","Шумы, помехи","20.09.2021 20:22:07","нет","4056","14","14","OBO","20.09.2021 15:58:47","14"
"TT16870391","Закрыта","17.09.2021 20:22:07","Претензия","Телефония","Шумы, помехи","20.09.2021 20:22:07","нет","4056","4042","4042","Tech ROS","20.09.2021 15:44:10","4042"
"TT16886223","Закрыта","20.09.2021 12:12:46","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 20:12:46","нет","78","78","78","OBO","20.09.2021 13:30:35","78"
"TT16882183","Закрыта","19.09.2021 21:20:56","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 9:20:56","нет","656","656","656","OBO","20.09.2021 11:33:29","656"
"TT16880167","Закрыта","19.09.2021 14:32:39","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","19.01.2022 6:32:39","нет","749","749","749","Technology TT","20.09.2021 3:01:38","749"
"TT16888929","Закрыта","20.09.2021 16:37:28","Администрирование","Администрирование B2C","Корректировка РФА","22.09.2021 16:37:28","нет","42","42","42","OBO","20.09.2021 17:19:50","42"
"TT16878704","Закрыта","19.09.2021 11:14:42","Претензия","CCB","Для Digital: помощь с заказом","20.09.2021 11:14:42","нет","1507","1507","1507","E-Shop","20.09.2021 12:21:20","1507"
"TT16864287","Закрыта","17.09.2021 8:02:18","Претензия","CCB","Обратная связь на работу оператора КЦ","22.09.2021 8:02:18","нет","4480","4480","4480","Мониторинг","20.09.2021 10:42:07","4480"
"TT16889808","Закрыта","20.09.2021 18:20:50","Администрирование","Администрирование B2C","Ошибочный наличный платёж","21.09.2021 2:20:50","нет","61","61","61","OBO","20.09.2021 19:21:26","61"
"TT16879449","Закрыта","19.09.2021 12:53:56","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 12:53:56","нет","1194","1194","1194","OBO","20.09.2021 8:47:48","1194"
"TT16887783","Закрыта","20.09.2021 14:39:30","Администрирование","Администрирование B2B","Смена тарифного плана","21.09.2021 2:39:30","нет","63","63","63","B2B Admin","20.09.2021 15:42:46","63"
"TT16878028","Закрыта","19.09.2021 9:26:55","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","29.09.2021 9:26:55","нет","1624","1624","1624","OBO","20.09.2021 12:30:06","1624"
"TT16853766","Закрыта","15.09.2021 17:35:49","Претензия","CCB","Обратная связь на работу оператора КЦ","20.09.2021 17:35:49","нет","6945","6945","6945","Мониторинг","20.09.2021 13:20:42","6945"
"TT16624008","Закрыта","18.08.2021 17:41:39","Претензия","Личный кабинет","Проблема в работе ЛК","22.08.2021 17:41:39","нет","47018","43277","43277","Интернет магазин МР Урал","19.09.2021 12:29:33","43277"
"TT16624008","Закрыта","18.08.2021 17:41:39","Претензия","Личный кабинет","Проблема в работе ЛК","22.08.2021 17:41:39","нет","47018","1397","88","OBO","20.09.2021 9:19:17","2735"
"TT16624008","Закрыта","18.08.2021 17:41:39","Претензия","Личный кабинет","Проблема в работе ЛК","22.08.2021 17:41:39","нет","47018","1006","1006","E-Shop","20.08.2021 9:44:46","1006"
"TT16878363","Закрыта","19.09.2021 10:21:06","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 2:21:06","нет","1000","1000","1000","Technology TT","20.09.2021 3:01:38","1000"
"TT16877588","Закрыта","19.09.2021 7:49:45","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","18.01.2022 23:49:45","нет","1152","1152","1152","Technology TT","20.09.2021 3:01:38","1152"
"TT16882649","Закрыта","20.09.2021 1:29:11","Претензия","Тарификация","Местные вызовы","24.09.2021 1:29:11","нет","676","676","676","OBO","20.09.2021 12:45:20","676"
"TT16472462","Закрыта","31.07.2021 14:16:44","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","30.09.2021 14:16:44","нет","73062","44488","24427","OBO","20.09.2021 7:58:24","68915"
"TT16472462","Закрыта","31.07.2021 14:16:44","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","30.09.2021 14:16:44","нет","73062","4147","4147","Координатор OBO","20.08.2021 10:30:41","4147"
"TT16883131","Закрыта","20.09.2021 6:38:59","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 14:38:59","нет","63","63","63","OBO","20.09.2021 7:42:28","63"
"TT16879185","Закрыта","19.09.2021 12:18:34","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 12:18:34","нет","1489","1489","1489","BO MOS","20.09.2021 13:07:29","1489"
"TT16870688","Закрыта","17.09.2021 21:40:33","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","20.09.2021 21:40:33","нет","3869","20","20","Интернет магазин МР ЧЗ","20.09.2021 13:58:02","20"
"TT16870688","Закрыта","17.09.2021 21:40:33","Претензия","Интернет магазин","Жалоба на работу точки обслуживания ","20.09.2021 21:40:33","нет","3869","3838","11","OBO","20.09.2021 14:09:12","3849"
"TT16881362","Закрыта","19.09.2021 17:49:11","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","19.01.2022 9:49:11","нет","552","552","552","Technology TT","20.09.2021 3:01:38","552"
"TT16879216","Закрыта","19.09.2021 12:21:46","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","19.01.2022 4:21:46","нет","880","880","880","Technology TT","20.09.2021 3:01:38","880"
"TT16886503","Закрыта","20.09.2021 12:27:44","Администрирование","Администрирование B2B","Заявка потенциального клиента","21.09.2021 12:27:43","нет","3","3","3","DS MOS","20.09.2021 12:30:15","3"
"TT16886001","Закрыта","20.09.2021 12:02:50","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 12:02:50","нет","177","177","177","OBO","20.09.2021 14:59:04","177"
"TT16886599","Закрыта","20.09.2021 12:37:08","Администрирование","Администрирование B2C","Переформление по смерти абонента","25.09.2021 12:37:08","нет","104","104","104","OBO","20.09.2021 14:21:22","104"
"TT16882703","Закрыта","20.09.2021 2:11:38","Администрирование","Администрирование B2C","Ошибочный наличный платёж","20.09.2021 10:11:38","нет","130","130","130","OBO","20.09.2021 4:21:44","130"
"TT16880973","Закрыта","19.09.2021 16:39:28","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","19.01.2022 8:39:28","нет","622","622","622","Technology TT","20.09.2021 3:01:38","622"
"TT16882171","Закрыта","19.09.2021 21:16:18","Претензия","CCB","Жалоба на сотрудника телемаркетинга","20.09.2021 21:16:18","нет","345","345","345","Technology TT","20.09.2021 3:01:38","345"
"TT16864979","Закрыта","17.09.2021 9:34:26","Администрирование","Администрирование B2B","Расторжение договора (полное)","21.09.2021 9:34:26","нет","21","1","1","Telesales","20.09.2021 5:54:40","1"
"TT16864979","Закрыта","17.09.2021 9:34:26","Администрирование","Администрирование B2B","Расторжение договора (полное)","21.09.2021 9:34:26","нет","21","20","20","B2B Admin","17.09.2021 9:54:58","20"
"TT16809246","Закрыта","09.09.2021 19:42:33","Претензия","Сеть","Поиск сети","26.09.2021 19:42:33","нет","15433","951","951","OBO","20.09.2021 12:55:08","951"
"TT16809246","Закрыта","09.09.2021 19:42:33","Претензия","Сеть","Поиск сети","26.09.2021 19:42:33","нет","15433","14418","14418","Tech MOS SWS","19.09.2021 21:04:04","14418"
"TT16809246","Закрыта","09.09.2021 19:42:33","Претензия","Сеть","Поиск сети","26.09.2021 19:42:33","нет","15433","64","64","Tech MOS","09.09.2021 20:46:15","64"
"TT16880121","Закрыта","19.09.2021 14:25:34","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 14:25:34","нет","1150","1150","1150","OBO","20.09.2021 9:35:22","1150"
"TT16879230","Закрыта","19.09.2021 12:23:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","29.09.2021 12:23:41","нет","1585","1585","1585","OBO","20.09.2021 14:48:21","1585"
"TT16880995","Закрыта","19.09.2021 16:43:14","MVNO","Сеть (MVNO)","Поиск сети","22.09.2021 16:43:14","нет","1325","172","172","Tinkoff L2 ","20.09.2021 14:48:27","172"
"TT16880995","Закрыта","19.09.2021 16:43:14","MVNO","Сеть (MVNO)","Поиск сети","22.09.2021 16:43:14","нет","1325","1102","1102","Tech KRA","20.09.2021 11:10:58","1102"
"TT16880995","Закрыта","19.09.2021 16:43:14","MVNO","Сеть (MVNO)","Поиск сети","22.09.2021 16:43:14","нет","1325","46","5","OBO","20.09.2021 11:56:52","51"
"TT16887757","Закрыта","20.09.2021 14:35:57","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 14:35:57","нет","132","132","132","OBO","20.09.2021 16:47:30","132"
"TT16860253","Закрыта","16.09.2021 14:58:20","Претензия","CCB","Обратная связь на работу оператора КЦ","21.09.2021 14:58:20","нет","5644","5644","5644","Мониторинг","20.09.2021 13:02:42","5644"
"TT16883807","Закрыта","20.09.2021 8:56:10","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 20:56:10","нет","21","21","21","OBO","20.09.2021 12:14:21","21"
"TT16885480","Закрыта","20.09.2021 11:32:20","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 11:32:20","нет","114","114","114","OBO","20.09.2021 13:26:26","114"
"TT16888253","Закрыта","20.09.2021 15:24:36","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 15:24:36","нет","185","185","185","OBO","20.09.2021 18:29:50","185"
"TT16877205","Закрыта","19.09.2021 4:26:44","Претензия","Технологическая заявка","Длительные проблемы с сетью","19.09.2022 4:26:44","нет","1355","1355","1355","Technology TT","20.09.2021 3:01:38","1355"
"TT16884469","Закрыта","20.09.2021 10:07:32","Претензия","Передача данных","Нет соединения 4G","23.09.2021 10:07:32","нет","346","346","346","OBO","20.09.2021 15:53:33","346"
"TT16882390","Закрыта","19.09.2021 22:39:01","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 10:39:01","нет","584","584","584","OBO","20.09.2021 11:33:27","584"
"TT16883367","Закрыта","20.09.2021 7:46:40","Претензия","CCB","Обратная связь на работу оператора КЦ","25.09.2021 7:46:40","нет","569","569","569","Мониторинг","20.09.2021 17:15:17","569"
"TT16727759","Закрыта","31.08.2021 14:02:53","Претензия","Письменная претензия","Ответ на письменную претензию","30.09.2021 14:02:53","нет","30028","30028","30028","OBO","21.09.2021 10:30:03","30028"
"TT16885419","Закрыта","20.09.2021 11:27:47","Администрирование","Администрирование B2B","Заявка от действующего клиента","21.09.2021 11:27:47","нет","4","4","4","Telesales","20.09.2021 11:31:16","4"
"TT16884271","Закрыта","20.09.2021 9:47:50","Претензия","Сервисы","Ошибка заявок","23.09.2021 9:47:50","нет","192","192","192","OBO","20.09.2021 12:59:09","192"
"TT16883775","Закрыта","20.09.2021 8:51:22","Администрирование","Администрирование B2C","Корректировка РФА","22.09.2021 8:51:22","нет","15","15","15","OBO","20.09.2021 9:06:26","15"
"TT16884997","Закрыта","20.09.2021 10:55:13","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","25.09.2021 10:55:13","нет","63","63","63","OBO","20.09.2021 11:58:15","63"
"TT16888394","Закрыта","20.09.2021 15:38:40","Администрирование","Администрирование B2C","Обслуживание по доверенности","24.09.2021 15:38:40","нет","156","156","156","OBO","20.09.2021 18:14:00","156"
"TT16885212","Закрыта","20.09.2021 11:11:38","Администрирование","Администрирование B2B","Заявка от действующего клиента","21.09.2021 11:11:38","нет","19","19","19","Telesales","20.09.2021 11:30:48","19"
"TT16868704","Закрыта","17.09.2021 15:37:32","Администрирование","Администрирование B2C","Обслуживание по 2П-Замена сим","19.09.2021 15:37:32","нет","4490","4490","4490","OBO","20.09.2021 18:27:18","4490"
