#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16920619","Назначена на группу","24.09.2021 13:47:31","Претензия","Передача данных","Нет соединения 4G","27.09.2021 13:47:31","нет","383","383","383","OBO","24.09.2021 20:10:49","383"
"TT16923536","Закрыта","24.09.2021 19:59:52","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 11:59:52","нет","422","422","422","Technology TT","25.09.2021 3:01:21","422"
"TT16918093","Закрыта","24.09.2021 9:50:48","Администрирование","Администрирование B2B","Разблокировка номеров","24.09.2021 21:50:48","нет","242","242","242","B2B Admin","24.09.2021 13:52:49","242"
"TT16918366","Назначена на группу","24.09.2021 10:21:20","Претензия","CCB","Обратная связь на работу оператора КЦ","29.09.2021 10:21:20","нет","","","","","",""
"TT16920838","Назначена на группу","24.09.2021 14:10:41","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.11.2021 14:10:41","нет","","","","","",""
"TT16918567","Закрыта","24.09.2021 10:42:17","Претензия","MNP","Некорректная дата/время портации","27.09.2021 10:42:17","нет","221","221","221","OBO","24.09.2021 14:24:34","221"
"TT16924050","Закрыта","24.09.2021 22:47:44","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 22:47:44","нет","254","254","254","Technology TT","25.09.2021 3:01:21","254"
"TT16917277","Закрыта","24.09.2021 8:06:27","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 0:06:27","нет","1135","1135","1135","Technology TT","25.09.2021 3:01:21","1135"
"TT16919406","Закрыта","24.09.2021 12:05:19","Претензия","Технологическая заявка","Длительные проблемы с сетью","24.09.2022 12:05:19","нет","896","896","896","Technology TT","25.09.2021 3:01:21","896"
"TT16916904","Закрыта","24.09.2021 6:45:32","Администрирование","Администрирование B2C","Регистрационная форма","26.09.2021 6:45:32","нет","1293","1293","1293","OBO","25.09.2021 4:18:13","1293"
"TT16922273","Закрыта","24.09.2021 16:42:19","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 4:42:19","нет","4","4","4","OBO","24.09.2021 17:22:24","4"
"TT16920598","Закрыта","24.09.2021 13:44:40","Администрирование","Администрирование B2B","Заявка от действующего клиента","25.09.2021 13:44:40","нет","16","16","16","Telesales","24.09.2021 14:00:23","16"
"TT16923021","Закрыта","24.09.2021 18:23:02","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 18:23:02","нет","1244","1244","1244","OBO","25.09.2021 15:07:36","1244"
"TT16917566","Закрыта","24.09.2021 8:50:54","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 0:50:54","нет","1091","1091","1091","Technology TT","25.09.2021 3:01:21","1091"
"TT16919526","Закрыта","24.09.2021 12:16:04","Претензия","MNP","Перезаведение портации","27.09.2021 12:16:04","нет","1604","1604","1604","OBO","25.09.2021 15:00:24","1604"
"TT16920266","В работе","24.09.2021 13:09:46","Администрирование","Администрирование B2B","Подключение услуги РТК 8-800","11.10.2021 13:09:46","нет","91","91","91","CKBO B2B","24.09.2021 14:40:58","91"
"TT16918630","Закрыта","24.09.2021 10:49:01","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 10:49:01","нет","972","972","972","Technology TT","25.09.2021 3:01:21","972"
"TT16917407","Закрыта","24.09.2021 8:26:02","Администрирование","Администрирование B2B","Обновление ДКП","25.09.2021 8:26:02","нет","656","656","656","B2B Admin","24.09.2021 19:22:32","656"
"TT16923775","Закрыта","24.09.2021 21:01:26","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 13:01:26","нет","360","360","360","Technology TT","25.09.2021 3:01:21","360"
"TT16918541","Закрыта","24.09.2021 10:39:20","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 22:39:20","нет","80","80","80","OBO","25.09.2021 14:50:57","80"
"TT16922076","Закрыта","24.09.2021 16:20:08","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.01.2022 8:20:08","нет","641","641","641","Technology TT","25.09.2021 3:01:21","641"
"TT16920965","Закрыта","24.09.2021 14:23:26","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 2:23:26","нет","22","22","22","OBO","24.09.2021 15:00:42","22"
"TT16923618","Закрыта","24.09.2021 20:21:02","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 12:21:02","нет","400","400","400","Technology TT","25.09.2021 3:01:21","400"
"TT16921549","Закрыта","24.09.2021 15:25:42","Претензия","Технологическая заявка","Претензии к дилеру - Некорректное общение с абонентом","01.10.2021 15:25:42","нет","696","696","696","Technology TT","25.09.2021 3:01:21","696"
"TT16919370","Закрыта","24.09.2021 12:04:12","Претензия","SMS","Не получить от Банков/Сервисов","25.09.2021 12:04:12","нет","361","361","361","OBO","24.09.2021 18:05:33","361"
"TT16919821","Возвращена на доработку","24.09.2021 12:42:46","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 12:42:46","нет","474","474","474","OBO","24.09.2021 20:36:13","474"
"TT16918488","Назначена на группу","24.09.2021 10:35:25","Администрирование","Администрирование B2B","Жалоба на подключение клиента","27.09.2021 10:35:24","нет","","","","","",""
"TT16920428","Назначена на группу","24.09.2021 13:26:02","MVNO","Передача данных (MVNO)","Нет соединения","27.09.2021 13:26:02","нет","6","6","6","OBO","24.09.2021 13:39:53","6"
"TT16921541","Закрыта","24.09.2021 15:24:34","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 3:24:34","нет","6","6","6","OBO","24.09.2021 16:33:47","6"
"TT16918705","Закрыта","24.09.2021 10:57:17","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 10:57:17","нет","59","59","59","OBO","24.09.2021 11:56:29","59"
"TT16921795","Назначена на группу","24.09.2021 15:52:22","Претензия","NPS","Претензии к дилеру","27.09.2021 15:52:22","нет","","","","","",""
"TT16918247","В работе","24.09.2021 10:10:17","Претензия","Претензии к дилеру","Некорректная информация","01.10.2021 10:10:17","нет","2009","2009","2009","OBO","25.09.2021 19:39:38","2009"
"TT16921169","Назначена на группу","24.09.2021 14:45:37","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.11.2021 14:45:37","нет","","","","","",""
"TT16917535","Закрыта","24.09.2021 8:44:53","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.01.2022 0:44:53","нет","1097","1097","1097","Technology TT","25.09.2021 3:01:21","1097"
"TT16918671","Назначена на группу","24.09.2021 10:52:40","Претензия","Сеть","Поиск сети","27.09.2021 10:52:40","нет","","","","","",""
"TT16918586","Закрыта","24.09.2021 10:44:19","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 18:44:19","нет","41","41","41","OBO","24.09.2021 11:25:59","41"
"TT16917902","Закрыта","24.09.2021 9:33:04","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 21:33:04","нет","111","111","111","OBO","25.09.2021 6:06:16","111"
"TT16917607","Закрыта","24.09.2021 8:57:27","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 0:57:27","нет","1084","1084","1084","Technology TT","25.09.2021 3:01:21","1084"
"TT16924269","Назначена на группу","25.09.2021 1:01:38","Претензия","Сеть","Поиск сети","28.09.2021 1:01:38","нет","334","334","334","Tech MOS","25.09.2021 6:35:12","334"
"TT16918741","Закрыта","24.09.2021 11:00:49","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 3:00:49","нет","961","961","961","Technology TT","25.09.2021 3:01:21","961"
"TT16921415","Закрыта","24.09.2021 15:10:59","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 15:10:59","нет","318","318","318","OBO","24.09.2021 20:29:13","318"
"TT16918238","Внешний запрос","24.09.2021 10:08:36","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","02.10.2021 10:08:36","нет","61","61","61","OBO","24.09.2021 11:09:31","61"
"TT16923976","Закрыта","24.09.2021 22:13:28","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 6:13:28","нет","446","446","446","OBO","25.09.2021 5:39:05","446"
"TT16921962","Закрыта","24.09.2021 16:08:48","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 8:08:48","нет","653","653","653","Technology TT","25.09.2021 3:01:21","653"
"TT16918712","Закрыта","24.09.2021 10:57:49","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 10:57:49","нет","1277","1277","1277","OBO","25.09.2021 11:18:09","1277"
"TT16922290","Назначена на группу","24.09.2021 16:44:24","Администрирование","Администрирование B2B","Жалоба на подключение клиента","27.09.2021 16:44:23","нет","","","","","",""
"TT16917694","Закрыта","24.09.2021 9:11:40","Администрирование","Администрирование B2B","Бизнес окружение_информирование","27.09.2021 9:11:40","нет","162","162","162","Corp MOS","24.09.2021 11:56:58","162"
"TT16922732","Закрыта","24.09.2021 17:39:02","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 5:39:02","нет","866","866","866","OBO","25.09.2021 12:21:15","866"
"TT16918166","Назначена на группу","24.09.2021 9:59:24","Претензия","MNP","Некорректная дата/время портации","27.09.2021 9:59:24","нет","264","3","3","Group_mnp","24.09.2021 13:28:30","3"
"TT16918166","Назначена на группу","24.09.2021 9:59:24","Претензия","MNP","Некорректная дата/время портации","27.09.2021 9:59:24","нет","264","55","55","Billing Support","24.09.2021 14:23:56","55"
"TT16918166","Назначена на группу","24.09.2021 9:59:24","Претензия","MNP","Некорректная дата/время портации","27.09.2021 9:59:24","нет","264","206","206","OBO","24.09.2021 13:25:59","206"
"TT16920911","Назначена на группу","24.09.2021 14:16:49","Претензия","VoLTE","Не поступают входящие вызовы","27.09.2021 14:16:49","нет","","","","","",""
"TT16922392","Назначена на группу","24.09.2021 16:56:00","Претензия","Претензии к дилеру","Не выполнена операция клиента","01.10.2021 16:56:00","нет","","","","","",""
"TT16917775","Ожидание информации","24.09.2021 9:20:17","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.10.2021 9:20:17","нет","1184","1184","1184","OBO","25.09.2021 5:04:31","1184"
"TT16917413","Закрыта","24.09.2021 8:26:58","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","27.09.2021 8:26:58","нет","462","462","462","OBO","24.09.2021 16:08:30","462"
"TT16917707","Закрыта","24.09.2021 9:13:38","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 1:13:38","нет","1068","1068","1068","Technology TT","25.09.2021 3:01:21","1068"
"TT16919771","Закрыта","24.09.2021 12:40:49","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","25.09.2021 12:40:49","нет","1282","1282","1282","B2B Admin","25.09.2021 10:02:16","1282"
"TT16919324","Назначена на группу","24.09.2021 12:00:52","Претензия","Сеть","Поиск сети","27.09.2021 12:00:52","нет","289","277","277","Tech MOS CNT","24.09.2021 16:49:23","277"
"TT16919324","Назначена на группу","24.09.2021 12:00:52","Претензия","Сеть","Поиск сети","27.09.2021 12:00:52","нет","289","12","12","Tech MOS","24.09.2021 12:12:39","12"
"TT16923075","Закрыта","24.09.2021 18:34:00","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 18:34:00","нет","507","507","507","Technology TT","25.09.2021 3:01:21","507"
"TT16920411","Закрыта","24.09.2021 13:24:48","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 21:24:48","нет","24","24","24","OBO","24.09.2021 13:48:59","24"
"TT16919294","Закрыта","24.09.2021 11:57:57","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 3:57:57","нет","904","904","904","Technology TT","25.09.2021 3:01:21","904"
"TT16919945","Закрыта","24.09.2021 12:47:26","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 12:47:26","нет","224","224","224","OBO","24.09.2021 16:31:21","224"
"TT16920771","Закрыта","24.09.2021 14:03:47","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 6:03:47","нет","778","778","778","Technology TT","25.09.2021 3:01:21","778"
"TT16918320","Назначена на группу","24.09.2021 10:16:58","Претензия","Передача данных","Низкая скорость LTE-450","27.09.2021 10:16:58","нет","1795","1795","1795","OBO","25.09.2021 16:12:33","1795"
"TT16917585","Закрыта","24.09.2021 8:54:57","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 8:54:57","нет","1087","1087","1087","Technology TT","25.09.2021 3:01:21","1087"
"TT16919191","Закрыта","24.09.2021 11:47:25","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 11:47:25","нет","310","310","310","OBO","24.09.2021 16:57:33","310"
"TT16922598","Закрыта","24.09.2021 17:20:04","Администрирование","Одобрение ЭРФ","Переоформление","25.09.2021 17:20:04","нет","25","25","25","OBO","24.09.2021 17:45:45","25"
"TT16919119","Назначена на группу","24.09.2021 11:39:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","04.10.2021 11:39:56","нет","","","","","",""
"TT16922540","Закрыта","24.09.2021 17:13:36","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 17:13:36","нет","896","896","896","OBO","25.09.2021 8:09:08","896"
"TT16918672","В работе","24.09.2021 10:53:02","Претензия","Письменная претензия","Ответ на письменную претензию","24.10.2021 10:53:02","нет","298","298","298","OBO","24.09.2021 15:51:20","298"
"TT16920098","Назначена на группу","24.09.2021 13:02:41","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.10.2021 13:02:41","нет","","","","","",""
"TT16922232","Позвонить","24.09.2021 16:36:58","Претензия","Передача данных","Обрывы интернет","27.09.2021 16:36:58","нет","1440","1384","1384","OBO","25.09.2021 15:40:52","1384"
"TT16922232","Позвонить","24.09.2021 16:36:58","Претензия","Передача данных","Обрывы интернет","27.09.2021 16:36:58","нет","1440","56","56","Tech KAM","25.09.2021 16:36:47","56"
"TT16923147","Назначена на группу","24.09.2021 18:45:26","Претензия","CCB","Обратная связь на работу оператора КЦ","29.09.2021 18:45:26","нет","","","","","",""
"TT16918392","Закрыта","24.09.2021 10:24:48","Претензия","NPS","Передача данных - Нет соединения","24.09.2022 10:24:48","нет","996","996","996","NPS","25.09.2021 3:00:20","996"
"TT16924120","Закрыта","24.09.2021 23:21:22","Претензия","Черный список КЦ","Внесение абонента в черный список","25.09.2021 1:21:22","нет","62","62","62","Черный список КЦ","25.09.2021 0:23:00","62"
"TT16918051","Закрыта","24.09.2021 9:47:19","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.01.2022 1:47:19","нет","1034","1034","1034","Technology TT","25.09.2021 3:01:21","1034"
"TT16917667","Закрыта","24.09.2021 9:07:46","Претензия","Массовый инцидент","Сеть/Телефония","27.09.2021 9:07:46","нет","415","1","1","Escalation","24.09.2021 16:15:11","2"
"TT16917667","Закрыта","24.09.2021 9:07:46","Претензия","Массовый инцидент","Сеть/Телефония","27.09.2021 9:07:46","нет","415","413","413","Tech EKT","24.09.2021 16:14:28","413"
"TT16921715","Закрыта","24.09.2021 15:42:06","Администрирование","Администрирование B2B","Заявка потенциального клиента","25.09.2021 15:42:06","нет","48","48","48","DS BEL","24.09.2021 16:30:31","48"
"TT16921088","Закрыта","24.09.2021 14:37:10","Администрирование","Администрирование B2B","Заявка от действующего клиента","25.09.2021 14:37:10","нет","23","23","23","Telesales","24.09.2021 15:00:20","23"
"TT16922568","Назначена на группу","24.09.2021 17:16:02","Претензия","Личный кабинет","Проблемы SSO","28.09.2021 17:16:02","нет","22","22","22","OBO","24.09.2021 17:38:37","22"
"TT16917989","Назначена на группу","24.09.2021 9:41:56","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 9:41:56","нет","","","","","",""
"TT16920251","Назначена на группу","24.09.2021 13:08:22","Претензия","Сеть","Поиск сети","27.09.2021 13:08:22","нет","","","","","",""
"TT16920015","Решена","24.09.2021 12:53:46","Претензия","MNP","Жалобы на отказ переноса со стороны оператора донора","02.10.2021 12:53:46","нет","28","28","28","OBO","24.09.2021 14:21:05","28"
"TT16921459","Закрыта","24.09.2021 15:16:07","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 7:16:07","нет","705","705","705","Technology TT","25.09.2021 3:01:21","705"
"TT16917317","Закрыта","24.09.2021 8:12:40","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 0:12:40","нет","1129","1129","1129","Technology TT","25.09.2021 3:01:21","1129"
"TT16921653","Закрыта","24.09.2021 15:35:54","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 7:35:54","нет","686","686","686","Technology TT","25.09.2021 3:01:21","686"
"TT16922808","Закрыта","24.09.2021 17:49:11","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 17:49:11","нет","1129","1129","1129","OBO","25.09.2021 12:38:18","1129"
"TT16918891","Закрыта","24.09.2021 11:15:42","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 11:15:42","нет","326","326","326","OBO","24.09.2021 16:41:37","326"
"TT16921328","Назначена на группу","24.09.2021 15:02:17","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 15:02:17","нет","","","","","",""
"TT16923740","Назначена на группу","24.09.2021 20:51:42","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 20:51:42","нет","","","","","",""
"TT16921221","Закрыта","24.09.2021 14:51:01","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 6:51:01","нет","730","730","730","Technology TT","25.09.2021 3:01:21","730"
"TT16920461","Назначена на группу","24.09.2021 13:29:03","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 13:29:02","нет","","","","","",""
"TT16917697","Назначена на группу","24.09.2021 9:12:27","Претензия","Телефония","Не поступают входящие вызовы","27.09.2021 9:12:27","нет","403","403","403","Tech NIN","24.09.2021 15:55:06","403"
"TT16921438","Закрыта","24.09.2021 15:13:05","Претензия","Жалобы на обслуживание клиентов","Разовое начисление компенсации","27.09.2021 15:13:05","нет","101","101","101","OBO","24.09.2021 16:54:50","101"
"TT16919596","Назначена на группу","24.09.2021 12:24:01","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","04.10.2021 12:24:01","нет","","","","","",""
"TT16919189","Назначена на группу","24.09.2021 11:47:12","Администрирование","Администрирование B2C","Перечисление на номер телефона","09.10.2021 11:47:12","нет","","","","","",""
"TT16917859","Закрыта","24.09.2021 9:28:39","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 9:28:39","нет","164","164","164","BO MOS","24.09.2021 12:12:43","164"
"TT16916476","Закрыта","24.09.2021 3:00:35","Претензия","Тарификация","Текущие акции компании","28.09.2021 3:00:27","нет","30","30","30","OBO","24.09.2021 3:30:00","30"
"TT16922715","Закрыта","24.09.2021 17:36:24","Претензия","Передача данных","Нет соединения 4G","27.09.2021 17:36:24","нет","1296","1296","1296","OBO","25.09.2021 15:12:11","1296"
"TT16919306","Закрыта","24.09.2021 11:59:33","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.01.2022 3:59:33","нет","902","902","902","Technology TT","25.09.2021 3:01:21","902"
"TT16921320","Закрыта","24.09.2021 15:01:32","Администрирование","Администрирование B2B","Запрос компенсации","27.09.2021 15:01:32","нет","93","93","93","CKBO B2B","24.09.2021 16:34:42","93"
"TT16919311","Назначена на группу","24.09.2021 12:00:03","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.11.2021 12:00:03","нет","","","","","",""
"TT16919282","Закрыта","24.09.2021 11:56:26","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 3:56:26","нет","905","905","905","Technology TT","25.09.2021 3:01:21","905"
"TT16919959","Назначена на группу","24.09.2021 12:48:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 12:48:17","нет","","","","","",""
"TT16921832","Закрыта","24.09.2021 15:56:18","Администрирование","Администрирование B2B","Заявка потенциального клиента","25.09.2021 15:56:18","нет","34","34","34","DS SPB","24.09.2021 16:30:56","34"
"TT16924012","Закрыта","24.09.2021 22:28:11","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 14:28:11","нет","273","273","273","Technology TT","25.09.2021 3:01:21","273"
"TT16921706","Закрыта","24.09.2021 15:40:54","Администрирование","Администрирование B2C","Ошибочный наличный платёж","24.09.2021 23:40:54","нет","34","34","34","OBO","24.09.2021 16:14:22","34"
"TT16921066","Закрыта","24.09.2021 14:35:16","Претензия","NPS","Передача данных - Низкая скорость","24.09.2022 14:35:16","нет","745","745","745","NPS","25.09.2021 3:00:20","745"
"TT16918504","Закрыта","24.09.2021 10:36:19","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 10:36:19","нет","316","316","316","OBO","24.09.2021 15:52:08","316"
"TT16923912","Закрыта","24.09.2021 21:49:55","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.01.2022 13:49:55","нет","312","312","312","Technology TT","25.09.2021 3:01:21","312"
"TT16917883","Закрыта","24.09.2021 9:31:11","Администрирование","Администрирование B2C","Корректировка регистрационных данных","26.09.2021 9:31:11","нет","170","170","170","BO MOS","24.09.2021 12:21:02","170"
"TT16917054","Закрыта","24.09.2021 7:23:12","Администрирование","Администрирование B2B","Отправка разовых счетов ЭЦП","25.09.2021 7:23:12","нет","1356","1356","1356","B2B Admin","25.09.2021 5:59:58","1356"
"TT16920945","Закрыта","24.09.2021 14:20:53","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 6:20:53","нет","761","761","761","Technology TT","25.09.2021 3:01:21","761"
"TT16923514","Закрыта","24.09.2021 19:52:52","Претензия","Черный список КЦ","Внесение абонента в черный список","24.09.2021 21:52:52","нет","4","4","4","Черный список КЦ","24.09.2021 19:56:49","4"
"TT16917737","Закрыта","24.09.2021 9:16:25","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 1:16:25","нет","1065","1065","1065","Technology TT","25.09.2021 3:01:21","1065"
"TT16919007","Закрыта","24.09.2021 11:27:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.10.2021 11:27:17","нет","1781","1781","1781","OBO","25.09.2021 17:08:31","1781"
"TT16923886","Закрыта","24.09.2021 21:41:29","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.01.2022 13:41:29","нет","320","320","320","Technology TT","25.09.2021 3:01:21","320"
"TT16918885","Закрыта","24.09.2021 11:14:55","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 3:14:55","нет","947","947","947","Technology TT","25.09.2021 3:01:21","947"
"TT16921067","Закрыта","24.09.2021 14:35:37","Претензия","NPS","Передача данных - Низкая скорость","24.09.2022 14:35:37","нет","745","745","745","NPS","25.09.2021 3:00:20","745"
"TT16919534","Закрыта","24.09.2021 12:17:14","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 0:17:14","нет","57","57","57","OBO","25.09.2021 7:22:44","57"
"TT16918214","Назначена на группу","24.09.2021 10:05:43","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","04.10.2021 10:05:43","нет","","","","","",""
"TT16923155","Внешний запрос","24.09.2021 18:46:30","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 6:46:30","нет","842","842","842","OBO","25.09.2021 14:46:15","842"
"TT16917083","Назначена на группу","24.09.2021 7:28:57","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.10.2021 7:28:57","нет","","","","","",""
"TT16918210","Закрыта","24.09.2021 10:05:05","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","24.01.2022 2:05:05","нет","1016","1016","1016","Technology TT","25.09.2021 3:01:21","1016"
"TT16917057","Назначена на группу","24.09.2021 7:23:22","Претензия","","","","нет","","","","","",""
"TT16922177","Закрыта","24.09.2021 16:30:56","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","25.09.2021 16:30:56","нет","1304","1304","1304","B2B Admin","25.09.2021 14:14:30","1304"
"TT16921363","Закрыта","24.09.2021 15:06:26","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.01.2022 7:06:26","нет","715","715","715","Technology TT","25.09.2021 3:01:21","715"
"TT16920602","Закрыта","24.09.2021 13:45:26","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 1:45:26","нет","21","21","21","OBO","25.09.2021 16:32:40","21"
"TT16923712","Закрыта","24.09.2021 20:45:10","Претензия","Контент","Абонент ничего не заказывал","27.09.2021 8:45:10","нет","839","839","839","OBO","25.09.2021 12:24:40","839"
"TT16920752","Закрыта","24.09.2021 14:01:12","Администрирование","Одобрение ЭРФ","Переоформление","25.09.2021 14:01:12","нет","1231","1231","1231","OBO","25.09.2021 10:32:48","1231"
"TT16924103","Закрыта","24.09.2021 23:14:35","Администрирование","Администрирование B2C","Ошибочный наличный платёж","25.09.2021 7:14:35","нет","442","442","442","OBO","25.09.2021 6:36:26","442"
"TT16923863","Назначена на группу","24.09.2021 21:33:37","Претензия","Личный кабинет","Проблема в работе ЛК","28.09.2021 21:33:37","нет","650","650","650","OBO","25.09.2021 8:23:32","650"
"TT16920029","Закрыта","24.09.2021 12:55:24","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 4:55:24","нет","846","846","846","Technology TT","25.09.2021 3:01:21","846"
"TT16919062","Назначена на группу","24.09.2021 11:34:09","Претензия","CCB","Обратная связь на работу оператора КЦ","29.09.2021 11:34:09","нет","","","","","",""
"TT16919480","Закрыта","24.09.2021 12:11:51","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.01.2022 4:11:51","нет","890","890","890","Technology TT","25.09.2021 3:01:21","890"
"TT16920827","Возвращена на доработку","24.09.2021 14:09:39","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","29.09.2021 14:09:39","нет","275","275","275","OBO","24.09.2021 18:44:34","275"
"TT16917936","Закрыта","24.09.2021 9:36:31","Претензия","Контент","Абонент ничего не заказывал","26.09.2021 21:36:31","нет","107","107","107","OBO","24.09.2021 11:48:58","107"
"TT16923654","Закрыта","24.09.2021 20:30:58","Претензия","CCB","Для Digital: помощь с заказом","25.09.2021 20:30:58","нет","1081","1081","1081","E-Shop","25.09.2021 14:31:31","1081"
"TT16921782","Закрыта","24.09.2021 15:51:04","Администрирование","Администрирование B2B","Бизнес окружение переоформление","25.09.2021 15:51:04","нет","201","201","201","B2B Admin","24.09.2021 19:12:27","201"
"TT16916556","Закрыта","24.09.2021 4:00:07","Претензия","CCB","Жалоба на сотрудника телемаркетинга","25.09.2021 4:00:07","нет","1381","1381","1381","Technology TT","25.09.2021 3:01:21","1381"
"TT16923620","Закрыта","24.09.2021 20:21:32","Претензия","CAMEL/внутрисетевой роуминг","Проблемы с SMS","27.09.2021 20:21:32","нет","1237","1237","1237","OBO","25.09.2021 16:58:33","1237"
